"","Tender_ID","S.No.","AOC.Date","e.Published.Date","Title.and.Ref.No..Tender.Id","State.Name","Organisation.Name","Tender.Ref..No.","Tender.Description","Tender.Type","Number.of.bids.received","Name.of.the.selected.bidder.s.","Address.of.the.selected.bidder.s.","Contract.Value","Tender.Published.Date","Contract.Date","Date.of.Completion.Completion.Period.in.Days","Sno","award_date","Published_date","Title_description","State_name","number_days","day_category"
"1904","2020_RATNA_575784_1",9256,2020-07-22,2020-05-13,"Medical Oxygen Refilling for&amp;#x0d;
Civil Hospital  Ratnagiri and the hospitals in Jurisdiction&amp;#x0d;/ 3786/CS Ratnagiri/2020 / 2020_RATNA_575784_1","Maharashtra"," RDD-CEO-RATNAGIRI "," 3786/CS Ratnagiri/2020 "," Medical Oxygen Refilling for&#x0d;
Civil Hospital  Ratnagiri and the hospitals in Jurisdiction&#x0d; "," Goods ",1," SHIVAM MEDICAL OXYGEN ","  ",900," 13-May-2020 10:00 AM ",2020-07-22," 01-Jan-1970 05:30 AM ","51058",2020-07-22,2020-05-13,"Medical Oxygen Refilling for&amp;#x0d;\nCivil Hospital  Ratnagiri and the hospitals in Jurisdiction&amp;#x0d;/ 3786/CS Ratnagiri/2020 / 2020_RATNA_575784_1","Maharashtra",70,"(60,Inf]"
"1905","2020_RATNA_599646_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23734",2020-08-25,2020-07-31,"Homeopathy Drugs And Medicine namely Arsenic Album&amp;#x0d;\n30 required in 100 Globules Size - 30 Noin 2 Drum Size&amp;#x0d;\nPlastic Bottle with Thread Cao/ RTN/GAD/GP/COVID-19/1970/2020 / 2020_RATNA_599646_1","Maharashtra",25,"(20,60]"
"1906","2020_RDPRI_359_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34624",2020-09-14,2020-06-29,"Renovation/ Modification of Veterinary Hospital with new additional of operation theater at Wimberlygunj under RURBAN MISSION (Re-Tender)/ EE/PRI/SAD-I/Rurban/19-20/1013 / 2020_RDPRI_359_1","Andaman and Nicobar Island",77,"(60,Inf]"
"1907","2020_RDPUN_560082_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66290",2020-05-29,2020-03-05,"Construction of Sabhamandap in Smashanbhumi Area for Dashkriya at Village Dhoksangavi, Tal-Shirur/ GP/Tender/2019-20/9 / 2020_RDPUN_560082_1","Maharashtra",85,"(60,Inf]"
"1908","2020_RDPUN_560082_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66286",2020-05-29,2020-03-05,"Construction of Toilet Block at Dhoksangavi Smashanbhumi, Tal-Shirur/ GP/Tender/2019-20/9 / 2020_RDPUN_560082_3","Maharashtra",85,"(60,Inf]"
"1909","2020_RDPUN_566370_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61058",2020-05-18,2020-03-17,"Construction of Anganwadi At Ladwad Pimpri Bk Tal Khed Dist Pune/ Pimpri Bk 01 / 2020_RDPUN_566370_2","Maharashtra",62,"(60,Inf]"
"1910","2020_RDPUN_589395_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34643",2020-07-27,2020-06-29,"Repairs to Smashanbhumi shed at Dingrajwadi, Tal-Shirur/ GP/Tender/2020-21/1 / 2020_RDPUN_589395_1","Maharashtra",28,"(20,60]"
"1911","2020_RDPUN_613952_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6732",2020-10-22,2020-10-03,"Improvement to Smashanbhumi approach road at Wadebolhai Tal Haveli Dist Pune/ GPW/E-TENDER/2020-21/3 / 2020_RDPUN_613952_1","Maharashtra",19,"(0,20]"
"1912","2020_RDPUN_618728_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3249",2020-10-28,2020-10-22,"CONSTRUCTION ANGANWADI BUILDING AT/ CHOPDAJ/2020-21/04 / 2020_RDPUN_618728_1","Maharashtra",6,"(0,20]"
"1913","2020_RDTN_162137_1",13611,2020-04-28,2020-04-02,"Construction of Storm water Drain and RCC Cover Slab in Ayyapanthangal Depot Salai to RR Nagar Streets at Ayyapanthangal Panchayat , Kundrathur Panchayat Union under Village Panchayat General  Funds of the Year 2019-20/ 2138  KNR 1 / 2019 /A2 /  Dated  31.03.2020 / 2020_RDTN_162137_1","Tamil Nadu"," SE- (RD),TN||Kancheepuram,RD,TN||KUNRATHUR, KANCHEEPURAM,RD,TN "," 2138  KNR 1 / 2019 /A2 /  Dated  31.03.2020 "," Construction of Storm water Drain and RCC Cover Slab in Ayyapanthangal Depot Salai to RR Nagar Streets at Ayyapanthangal Panchayat , Kundrathur Panchayat Union under Village Panchayat General  Funds of the Year 2019-20 "," Works ",2," K MAHADEVAN,K.PONNAMBALAM ","  ",3791000," 02-Apr-2020 04:00 PM ",2020-04-28," 01-Jan-1970 05:30 AM ","57546",2020-04-28,2020-04-02,"Construction of Storm water Drain and RCC Cover Slab in Ayyapanthangal Depot Salai to RR Nagar Streets at Ayyapanthangal Panchayat , Kundrathur Panchayat Union under Village Panchayat General  Funds of the Year 2019-20/ 2138  KNR 1 / 2019 /A2 /  Dated  3103.2020 / 2020_RDTN_162137_1","Tamil Nadu",26,"(20,60]"
"1914","2020_REDUP_450673_1",14907,2020-05-15,2020-03-20,"Swastya upkendra Ajhuwa me Health and wellness center ka nirman/ 1362 DATE 03.03.2020 / 2020_REDUP_450673_1","Uttar Pradesh"," RDD-CEO-RAIGAD||RAIGAD-Dy. CEO V.P.||MHASALA "," PS-MHASALA-2019-20-09 "," REPAIRS OF WELL AND PWSS AT TAMHANE SHIRKE BAUDDHWADI WELL TAL MHASLA DIST RAIGAD "," Works ",3," Thronda Majoor Sahakari Sansth,SHREE GANESH MAJOOR SAHAKARI SANSTHA MARYADIT,SHREERAM MAJUR SAHAKARI SANSTHA MARYADIT ","  ",426341," 20-Mar-2020 05:00 PM ",2020-04-14," 01-Jan-1970 05:30 AM ","59255",2020-05-15,2020-03-20,"Swastya upkendra Ajhuwa me Health and wellness center ka nirman/ 1362 DATE 0303.2020 / 2020_REDUP_450673_1","Uttar Pradesh",56,"(20,60]"
"1915","2020_REDUP_484284_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39452",2020-08-10,2020-06-17,"Construction work of Nala in gram Imaliya Block Muskara Kajri Talab/ 31/RED/2020-21 DATE 30.04.2020 / 2020_REDUP_484284_1","Uttar Pradesh",54,"(20,60]"
"1916","2020_REDUP_503385_12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18353",2020-12-18,2020-08-20,"Prathmik Swastha Kendra Walterganj ke Renovation and arogya kendra ke roop mein lab ka nirman/ 379/RED/2020-21 DT 10.07.2020 / 2020_REDUP_503385_12","Uttar Pradesh",120,"(60,Inf]"
"1917","2020_RES_106014_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11129",2020-11-04,2020-09-15,"Construction of Box Culvert at Chainage 2000 meter  and Slab Culvert at Chainage 2250 meter on Pkg 2826 CD kalapani to Bodakho Road Block  Phanda/ 03/2020-21/RES/Cir/BPL / 2020_RES_106014_1","Madhya Pradesh",50,"(20,60]"
"1918","2020_RES_84401_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42122",2020-08-24,2020-06-10,"Renovation work for Sub Health Center Khajuridevda Block A lot/ 01/2020-21/3 / 2020_RES_84401_1","Madhya Pradesh",75,"(60,Inf]"
"1919","2020_RES_84405_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42140",2020-08-24,2020-06-10,"Renovation work for Sub Health Center Kariya Block Sailana/ 01/2020-21/7 / 2020_RES_84405_1","Madhya Pradesh",75,"(60,Inf]"
"1920","2020_RES_84406_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42126",2020-08-24,2020-06-10,"Renovation work for Sub Health Center Kelukheda Block A lot/ 01/2020-21/8 / 2020_RES_84406_1","Madhya Pradesh",75,"(60,Inf]"
"1921","2020_RES_84410_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42152",2020-09-09,2020-06-10,"Renovation work for Sub Health Center Narayangarh Block Sailana/ 01/2020-21/11 / 2020_RES_84410_1","Madhya Pradesh",91,"(60,Inf]"
"1922","2020_RES_90351_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42699",2020-07-14,2020-06-09,"Construction of Angawadi building at talab faliya bordi/ 01/2020-21/05 / 2020_RES_90351_1","Madhya Pradesh",35,"(20,60]"
"1923","2020_RES_94426_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35942",2020-08-19,2020-06-25,"Boundarywall and upgradation work in Government Ayurvedic dispensary Kherijagir/ 01/2020-21/RES/DEWAS / 2020_RES_94426_1","Madhya Pradesh",55,"(20,60]"
"1924","2020_RES_96222_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21393",2020-09-08,2020-08-10,"Construction of Anganwadi bhawan at Nai basti biloda nayta, Sanwer, Dist Indore/ NIT02_03 / 2020_RES_96222_1","Madhya Pradesh",29,"(20,60]"
"1925","2020_RES_96321_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29431",2020-07-24,2020-07-13,"Construction of Post mortem Room Barhi Block Badwara katni/ 02/RES/2020/Date 04/07/2020 / 2020_RES_96321_1","Madhya Pradesh",11,"(0,20]"
"1926","2020_RES_97002_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18648",2020-11-12,2020-08-19,"Construction of Slab Culvert(60m X 3 Span X 4.00 m) from Bamhori Devri Road to BadGaon Road on Khand River at Chainage no 900 m, Village Badgawa kalan, Block Udaipura, District Raisen/ 02/2020-21/RES/Cir/BPL / 2020_RES_97002_1","Madhya Pradesh",85,"(60,Inf]"
"1927","2020_RUSA_560033_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66405",2020-07-11,2020-03-05,"Supply of Laboratory Equipments to the Biochemistry department/ 011/SFS-RUSA/2020 / 2020_RUSA_560033_1","Maharashtra",128,"(60,Inf]"
"1928","2020_RUSA_600712_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22803",2020-10-06,2020-08-05,"Laboratory equipment for Biochemistry Department/ 011/SFS-RUSA/2020 / 2020_RUSA_600712_1","Maharashtra",62,"(60,Inf]"
"1929","2020_RVUNL_453351_1",14598,2020-05-26,2020-03-21,"Supply of Medical Officer (Dental) services for Anpara&amp;#x0d;
Project Hospital/ 252/EPD-III/ATPS/2019-20 / 2020_RVUNL_453351_1","Uttar Pradesh"," Purvanchal Vidyut Vitran Nigam Limited  Varanasi "," 140/EUDC(G)/2019-20 "," For the work against sanction package no. D-201/2019-20 "," Works ",3," Rishi Trading Co. ","  ",179526," 21-Mar-2020 04:00 PM ",2020-05-02," 01-Jan-1970 05:30 AM ","58869",2020-05-26,2020-03-21,"Supply of Medical Officer (Dental) services for Anpara&amp;#x0d;\nProject Hospital/ 252/EPD-III/ATPS/2019-20 / 2020_RVUNL_453351_1","Uttar Pradesh",66,"(60,Inf]"
"1930","2020_RWSS_60721_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59797",2020-07-01,2020-03-19,"Water supply to CHC, Saintala with construction of 20000 ltr capacity RCC ESR under Saintala Block in District of Balangir/ BID NO 24 OF 2019 - 20 / 2020_RWSS_60721_6","Odisha",104,"(60,Inf]"
"1931","2020_RWSS_61778_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34607",2020-12-18,2020-06-29,"Design, Drawing, Construction, Testing and commissioning of 04 Nos of 50,000 ltr capacity including piping arrangement with 15 mtr staging and RCC ESR for PWS to Village-Siarimalia, Sibulapasi and Chulia, Anlabereni and Mahuli under Kamakhyanagar  B/ EE/RWSS/DKL/03/2020-21 / 2020_RWSS_61778_2","Odisha",172,"(60,Inf]"
"1932","2020_RWSS_62237_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20587",2020-12-20,2020-08-13,"Construction of district level water testing laboratory on conversion of newly constructed vehicle garage in ground floor at RWSS Division, Puri/ RWSS DIVISION PURI 12 OF 2020-21 / 2020_RWSS_62237_1","Odisha",129,"(60,Inf]"
"1933","2020_RWSS_62512_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14885",2020-12-09,2020-09-01,"Laying of pipe line, construction of pump house, compound wall, internal electrification to pump house, supplying, fitting and fixing of pumping set, const of UGR and other ancillary works for PWS to village Gotamara (Banarpal Medical to Jagannath/ 03/EE/RWSS/ANGUL/2020-21 (DMF) / 2020_RWSS_62512_1","Odisha",99,"(60,Inf]"
"1934","2020_SAMC_11096_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31807",2020-09-22,2020-07-06,"Const of CC gali road and Rcc cover slab st from near the H/O1 Shibendu Chakraborty at north side at old central jail 2Tapan Baidya at Dhaleswar road no 03 under AMC ward no 23/ DNIe-T 02/DIV-IV/AMC/20-21 / 2020_SAMC_11096_1","Tripura",78,"(60,Inf]"
"1935","2020_SAMC_11754_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24456",2020-10-22,2020-07-29,"Imp of road by paver block near the H.O Santi Banik, surajit Saha, Bishnu Majumder and construction of drain near H.O Manik Das, soling near the H.O Balai R.Paul at Shyamalibazar AWC Harijan Colony 79 tilla, under ward no.05, AMC/ 21/DIV-II/AMC/2020-21 / 2020_SAMC_11754_1","Tripura",85,"(60,Inf]"
"1936","2020_SAMC_11916_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22494",2020-09-10,2020-08-05,"Visible improvement of the road with the premises of National Health Mission Complex by paver block at Palace Compound under Ward No 20, AMC&amp;#x0d;/ 10/EE/DIV-I/AMC/2020-21 / 2020_SAMC_11916_1","Tripura",36,"(20,60]"
"1937","2020_SAMC_9134_1",18986,2020-07-16,2020-03-07,"Providing CC, RCC slab i/c other allied works at different locations under Ward No. 16, AMC./ 32/EE/DIV-I/AMC/2019-20 / 2020_SAMC_9134_1","Tripura"," U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh "," 899/E.E./Azh/e-Tender,2019-20 Dt. 07.03.2020 "," A.T.S. Husainabad in Distt- Ballia (Material Supply And Labour Work) "," Goods ",3," RAM JANM SINGH ","  ",2395916," 07-Mar-2020 02:00 PM ",2020-03-20," 01-Jan-1970 05:30 AM ","64533",2020-07-16,2020-03-07,"Providing CC, RCC slab i/c other allied works at different locations under Ward No 16, AMC./ 32/EE/DIV-I/AMC/2019-20 / 2020_SAMC_9134_1","Tripura",131,"(60,Inf]"
"1938","2020_SAMC_9136_1",18957,2020-07-16,2020-03-07,"Providing CC, RCC slab i/c other allied works at different locations under Ward No. 32, AMC/ 33/EE/DIV-I/AMC/2019-20 / 2020_SAMC_9136_1","Tripura"," Municipal Bodies||Angul Municipality "," EO/AGLM-14/2019-20 "," Const. of CC road from Bulu Sahu house to Kailash Mishra house in ward No.10 "," Works ",8," Prasanta Kumar Das,NARAYAN NAYAK,SHAKTI PRASAD MISHRA,DHARANI DHAR SAHU,SAROJ KUMAR NAIK,SUBRAT KUMAR BEHERA,DURYODHAN SAHOO,SHIBANI SANKAR GOUDA ","  ",625000.16," 07-Mar-2020 03:00 PM ",2020-05-21," 01-Jan-1970 05:30 AM ","64506",2020-07-16,2020-03-07,"Providing CC, RCC slab i/c other allied works at different locations under Ward No 32, AMC/ 33/EE/DIV-I/AMC/2019-20 / 2020_SAMC_9136_1","Tripura",131,"(60,Inf]"
"1939","2020_SANGL_562008_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64688",2020-04-08,2020-03-07,"New Extend Pipeline - Shinde Line, Nalwadi Road To Mahadev Sawant House,Nalwadi Road To Sarjerao Sawant House, Kshirsagar House To Trimurti Medical, Shekhar Sawant House To Jaysing Sawant House ES.R. Nalwadi Line At Sawantpur/ 06/2019-20 / 2020_SANGL_562008_1","Maharashtra",32,"(20,60]"
"1940","2020_SANGL_563235_3",18227,2020-03-18,2020-03-10,"Constructing Toilet Block And Repairs to Anganwadi At Sakharale Tal Walwa/ 12/2019-20 / 2020_SANGL_563235_3","Maharashtra"," RDD-CEO-SANGLI||SANGLI-Dy. CEO V.P.||VALVA-ISLAMPUR||SAKHARALE "," 12/2019-20 "," Constructing Toilet Block And Repairs to Anganwadi At Sakharale Tal Walwa "," Works ",3," Ashwini Anandarao Davane ","  ",201965.55," 10-Mar-2020 03:00 PM ",2020-03-18," 01-Jan-1970 05:30 AM ","63516",2020-03-18,2020-03-10,"Constructing Toilet Block And Repairs to Anganwadi At Sakharale Tal Walwa/ 12/2019-20 / 2020_SANGL_563235_3","Maharashtra",8,"(0,20]"
"1941","2020_SANGL_565295_43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61172",2020-12-11,2020-03-16,"43Repairing work of Anganwadi No.151.148. 155.149.138 at Nandre and Karnal tal.miraj/ 45/2019-20 / 2020_SANGL_565295_43","Maharashtra",270,"(60,Inf]"
"1942","2020_SANGL_565537_1",16709,2020-03-27,2020-03-14,"Providing  And Supplying Material and equipment For PHC At Kurlap Tal Walwa/ 02/2019-20 / 2020_SANGL_565537_1","Maharashtra"," RDD-CEO-SANGLI||SANGLI-Dy. CEO V.P.||VALVA-ISLAMPUR||KURLAP "," 02/2019-20 "," Providing  And Supplying Material and equipment For PHC At Kurlap Tal Walwa "," Goods ",3," PATIL SURGICALS ","  ",2e+05," 14-Mar-2020 06:15 PM ",2020-03-27," 01-Jan-1970 05:30 AM ","61604",2020-03-27,2020-03-14,"Providing  And Supplying Material and equipment For PHC At Kurlap Tal Walwa/ 02/2019-20 / 2020_SANGL_565537_1","Maharashtra",13,"(0,20]"
"1943","2020_SANGL_565686_3",16548,2020-03-26,2020-03-16,"Repairs to Anganwadi Building At Bhatwadi Tal Walwa/ 05/2019-20 / 2020_SANGL_565686_3","Maharashtra"," Directorate Of Municipal Administration||Municipal Administration, Raigad||Municipal Council, Alibag||Civil Department "," AMC/CIVIL/2020/631_2 "," Providing and laying 80mm Pavor block from Nilima Hotel to Todkari Hospital for Alibag Municipal Council, Alibag "," Works ",3," ANAND BUILDERS AND DEVELOPERS ","  ",1431012," 16-Mar-2020 11:00 AM ",2020-06-18," 01-Jan-1970 05:30 AM ","61395",2020-03-26,2020-03-16,"Repairs to Anganwadi Building At Bhatwadi Tal Walwa/ 05/2019-20 / 2020_SANGL_565686_3","Maharashtra",10,"(0,20]"
"1944","2020_SANGL_566826_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60372",2020-06-30,2020-03-18,"Repairs to Percolation Tank at Yelur(Smashanbhumi) Tal Walwa/ 06/2019-20 / 2020_SANGL_566826_5","Maharashtra",104,"(60,Inf]"
"1945","2020_SANGL_572081_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55799",2020-09-17,2020-04-21,"10Construction of compound wall for Veternary Hospital Atpadi  Tal.Atpadi/ 02/2020-21 / 2020_SANGL_572081_10","Maharashtra",149,"(60,Inf]"
"1946","2020_SANGL_585731_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23355",2020-08-20,2020-08-01,"Construction  of compound wall for Teli Samaj Smashanbhumi Nevari Tal  kadegaon Dist Sangli _Jansuvidha/ VP-Nevari / ET-04 / 2020-2021 / 2020_SANGL_585731_3","Maharashtra",19,"(0,20]"
"1947","2020_SANGL_589660_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34212",2020-09-09,2020-06-30,"Construction of compound wall to Smashanbhumi at NARWAD,Tal-Miraj/ 02/2020-2021 / 2020_SANGL_589660_1","Maharashtra",71,"(60,Inf]"
"1948","2020_SANGL_590048_1",1332,2020-08-07,2020-07-01,"Roof top rain water harvesting for PHC&amp;#x0d;
 At-CHINCHANI, &amp;#x0d;
Tal-Tasgaon, Dist-Sangli&amp;#x0d;/ 01/2020-21 / 2020_SANGL_590048_1","Maharashtra"," Haryana Government||Engineer- in- Chief PHED Panchkula||Sirsa Circle||Sirsa PHED no. 2 "," SE No.6880 dated 26.06.2020 "," Construction of Pannel Room, Making Connection with existing pipeline, Distribution Pipeline, FHT connection and all other works contingent thereto at village Gidranwali "," Works ",3," Randhir Singh Contractor ","  ",514704," 01-Jul-2020 12:00 PM ",2020-07-16," 01-Jan-1970 05:30 AM ","33743",2020-08-07,2020-07-01,"Roof top rain water harvesting for PHC&amp;#x0d;\n At-CHINCHANI, &amp;#x0d;\nTal-Tasgaon, Dist-Sangli&amp;#x0d;/ 01/2020-21 / 2020_SANGL_590048_1","Maharashtra",37,"(20,60]"
"1949","2020_SANGL_591057_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32491",2020-08-10,2020-07-04,"Requirment Of  Anganwadi Khlelani And Open Jim  Items At Muchandi Tal-Jath Dist-Sangli/ 1/2020/2021 / 2020_SANGL_591057_1","Maharashtra",37,"(20,60]"
"1950","2020_SANGL_596166_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27163",2020-08-12,2020-07-20,"Providing Highmast Near Devdasi Wasti at Muchandi And Providing off grid solar system Zp School And PHC at muchandi  Tal-Jath,Dist -Sangli/ 03/2020/2021 / 2020_SANGL_596166_1","Maharashtra",23,"(20,60]"
"1951","2020_SANGL_610377_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10512",2020-11-18,2020-09-17,"Providing Anganwadi and primary school Toyes for Grampachayat Lohgaon Tal Jath Dist Sangli/ 02/2020-2021 / 2020_SANGL_610377_1","Maharashtra",62,"(60,Inf]"
"1952","2020_SCIDC_487429_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35685",2020-08-05,2020-06-25,"Fire Alarm and Fire Hydrant System at CHC/ 05/EE/KSB/E-Tender/20-21 / 2020_SCIDC_487429_1","Uttar Pradesh",41,"(20,60]"
"1953","2020_SCIDC_488258_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34939",2020-08-13,2020-06-27,"Fire Alarm and Fire Hydrant System, Ramp, Signage at Community Health Centre, Dadraul, Shahjahanpur/ 222-2/EE/Bly/CHC-SPN/2020-21 Date 2706.2020 / 2020_SCIDC_488258_1","Uttar Pradesh",47,"(20,60]"
"1954","2020_SCIDC_488264_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34938",2020-08-13,2020-06-27,"Fire Alarm and Fire Hydrant System, Ramp, Signage at Community Health Centre, Madnapur, Shahjahanpur/ 222-4/EE/Bly/CHC-SPN/2020-21 Date 2706.2020 / 2020_SCIDC_488264_1","Uttar Pradesh",47,"(20,60]"
"1955","2020_SCIDC_488269_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34935",2020-08-13,2020-06-27,"Fire Alarm and Fire Hydrant System, Ramp, Signage at Community Health Centre, Powayan, Shahjahanpur/ 222-5/EE/Bly/CHC-SPN/2020-21 Date 2706.2020 / 2020_SCIDC_488269_1","Uttar Pradesh",47,"(20,60]"
"1956","2020_SCIDC_491235_1",822,2020-07-20,2020-07-09,"FOR Construction of Cement Concrete Road from The House of Gulab Singh to Ramraj Randit House, Surya Enclave, Jaganpur Bela, Agra./ 160/79/MLA North/Agra / 2020_SCIDC_491235_1","Uttar Pradesh"," U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Firozabad "," 161/79/MLA North/Agra "," FOR Construction of Cement Concrete Road From The House of Bablu to Nawab Singh House at Nagla Baghel, Dayalbagh, Agra. "," Works ",3," MAHATRU BUILDTAK,RAA Builders and Developers,M/s Dhairya construction ","  ",140954.2," 09-Jul-2020 11:30 AM ",2020-07-20," 01-Jan-1970 05:30 AM ","30682",2020-07-20,2020-07-09,"FOR Construction of Cement Concrete Road from The House of Gulab Singh to Ramraj Randit House, Surya Enclave, Jaganpur Bela, Agra/ 160/79/MLA North/Agra / 2020_SCIDC_491235_1","Uttar Pradesh",11,"(0,20]"
"1957","2020_SCIDC_505668_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16046",2020-09-07,2020-08-27,"S/F of ms. collapsible chanal gate with 20x4 mm flat bracing gullys t/p i/c one coart Primer i/c all labour.              S/F of steel work welded in built up sections faramwork welded etc. i/c Primer i/c all labour etc./ 08/10/ATS Bewar, Mainpuri (Balance Work) / 2020_SCIDC_505668_1","Uttar Pradesh",11,"(0,20]"
"1958","2020_SCIDC_527812_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1836",2020-11-25,2020-11-05,"Upgradation of Sub Healthcare Centre at Village Halalpur, Distt Baghpat/ 0149/EE/GZB/E-TENDER/2020-21 / 2020_SCIDC_527812_1","Uttar Pradesh",20,"(0,20]"
"1959","2020_SCIDC_527820_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1858",2020-11-25,2020-11-05,"Upgradation of Sub Healthcare Centre at Village Mukundpur, Distt Baghpat/ 0150/EE/GZB/E-TENDER/2020-21 / 2020_SCIDC_527820_1","Uttar Pradesh",20,"(0,20]"
"1960","2020_SCIDC_527879_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"318",2020-12-03,2020-11-25,"Upgradation of Sub Healthcare Centre at Village Basoli, Distt Baghpat/ 0151/EE/GZB/E-TENDER/2020-21 / 2020_SCIDC_527879_2","Uttar Pradesh",8,"(0,20]"
"1961","2020_SCIDC_527882_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1839",2020-11-25,2020-11-05,"Upgradation of Sub Healthcare Centre at Village Luhara, Distt Baghpat/ 0152/EE/GZB/E-TENDER/2020-21 / 2020_SCIDC_527882_1","Uttar Pradesh",20,"(0,20]"
