"","Sno","award_date","Published_date","Title_description","State_name","Tender_ID","number_days","day_category"
"2168","4905",2020-11-13,2020-10-13,"Repair and Maintenance of Bituminous Road from Keshpur Hospital more to Keshpur Bus Stand under Keshpur PS area in the District of Paschim Medinipur./ PMD/ N- 101/2020-21 / 2020_ZPHD_301393_1","West Bengal","2020_ZPHD_301393_1",31,"(20,60]"
"2169","4898",2020-12-15,2020-10-13,"Construction of  Ruparhir AWC at  Mouza- Ruparhir  , JL. No. 204, Centre No. 84 of  Khatra-II GP/ 01 of 2020-21 of Khatra Panchayat Samity / 2020_ZPHD_297686_4","West Bengal","2020_ZPHD_297686_4",63,"(60,Inf]"
"2170","4883",2020-12-16,2020-10-13,"Construction of Simlagram AWC at Mouza- Simla, JL. No. 123, Plot No. 578, Centre No. 163 of Dhanara GP/ 01 of 2020-21 of Khatra Panchayat Samity / 2020_ZPHD_297686_15","West Bengal","2020_ZPHD_297686_15",64,"(60,Inf]"
"2171","4885",2020-12-16,2020-10-13,"Construction of  Gopisagar AWC at Mouza- Gopisagar, JL. No. 235, Plot No. 28, Khatian No. 95/96 Centre No. 126 of Dhanara GP/ 01 of 2020-21 of Khatra Panchayat Samity / 2020_ZPHD_297686_13","West Bengal","2020_ZPHD_297686_13",64,"(60,Inf]"
"2172","4886",2020-12-16,2020-10-13,"Construction of  Sindurpeti Painpara AWC at Mouza- Baurisole, JL. No. 240, Plot No. 192, Centre No. 36 of Dhanara GP/ 01 of 2020-21 of Khatra Panchayat Samity / 2020_ZPHD_297686_16","West Bengal","2020_ZPHD_297686_16",64,"(60,Inf]"
"2173","4874",2020-12-07,2020-10-13,"CONSTRUCTION OF RCC ROAD FROM SANJAY MOGHE TO RAMCHANDRA DESHMUKH IN WARD NO 6 AT PATAN/ AP 10 SANJAY MOGHE / 2020_DMA_616419_1","Maharashtra","2020_DMA_616419_1",55,"(20,60]"
"2174","4833",2020-12-18,2020-10-13,"Replacement and Renovation work of outside part of 4 storied D type building of block_C including reconstruction of damaged verendaha slab and the cantilever varendaha with hollow steel frame and Zn-Al etc etc at IHE Kadamtala Howrah/ WBHOUSINGSESCHDeNIT-02/2nd Call/2020-21 / 2020_HSD_301317_1","West Bengal","2020_HSD_301317_1",66,"(60,Inf]"
"2175","4824",2020-12-11,2020-10-13,"Retrofitting of PWSS under JJM at Jamundand Block Shahnagar based on TW i.c. motorpump, Construction of  SumpWell cum pump house,  pipeline, etc i/c cost of all material and labour with 90Days TrialRun Commissioning period of entire scheme/ NIT No. 38/20-21 Dt 13.10.20/retrofitting PWSS / 2020_PHED_111105_1","Madhya Pradesh","2020_PHED_111105_1",59,"(20,60]"
"2176","4820",2020-11-16,2020-10-14,"Work of Operation and Maintenance of Vaccum Chlorinator System for a Period of 3 years at SR-7 Makhupura on output performance basis/ 25/2020-21 of SE PHED Circle Ajmer / 2020_PHCJA_202943_1","Rajasthan","2020_PHCJA_202943_1",33,"(20,60]"
"2177","4803",2020-12-15,2020-10-14,"SUPPLY OF FOOD ITEM/ 1517/MANAWAR/FOOD/10-10-2020 / 2020_DGPCS_111054_1","Madhya Pradesh","2020_DGPCS_111054_1",62,"(60,Inf]"
"2178","4805",2020-12-15,2020-10-14,"SUPPLY OF VEGATABLE ITEM/ 1517 MANAWAR/VEGITABLE/10-10-20 / 2020_DGPCS_111068_1","Madhya Pradesh","2020_DGPCS_111068_1",62,"(60,Inf]"
"2179","4776",2020-11-05,2020-10-14,"KOTTAYAM G P NATIONAL RURBAN MISSION NRM Development of&amp;#x0d;\nInfrastructure facility for PHC and completion of PHC Sub Centre- Thallode/ AE/LSGD/KTM/ETEN-02/2020-21 / 2020_LSGD_391662_3","Kerala","2020_LSGD_391662_3",22,"(20,60]"
"2180","4778",2021-11-30,2020-10-14,"Man power supply throu outsource Agency skilled, semi skilled, unskilled worker/ 10953 / 2020_DHS_111005_1","Madhya Pradesh","2020_DHS_111005_1",412,"(60,Inf]"
"2181","4721",2020-12-03,2020-10-14,"supply of 300 mesh dolomite powder at TCL units at kottayam and Thiruvananthapuram/ TCL/MM/ETEND/2020-21/3 DATED 1410.2020 / 2020_TCL_391849_1","Kerala","2020_TCL_391849_1",50,"(20,60]"
"2182","4642",2020-11-24,2020-10-14,"Construction of 500m Span Slab Culvert from Amaidighi Jr. Basic School and A.H. 2 Junction within Fulbari II G.P. under Rajganj P.S./ WBZP/11-DE/JLP/2020-21 / 2020_ZPHD_301352_6","West Bengal","2020_ZPHD_301352_6",41,"(20,60]"
"2183","4594",2020-12-11,2020-10-14,"Retrofitting of PWSS under JJM at Gukhaur Block Panna based on TW i.c. motorpump, Construction of 150KL RCC OHT, 20KL SumpWell,  pipeline, etc i/c cost of all material and labour with 90Days TrialRun Commissioning period of entire scheme./ NIT No. 39/20-21 Dt 14.10.20/retrofitting PWSS / 2020_PHED_111159_1","Madhya Pradesh","2020_PHED_111159_1",58,"(20,60]"
"2184","4585",2020-12-05,2020-10-15,"Const of Dharamshalla Guru Teg Bahadur Ji moh. Talabwala w.no. 10/ 442/MC Fund / 2020_DLG_54709_14","Punjab","2020_DLG_54709_14",51,"(20,60]"
"2185","4491",2020-12-21,2020-10-15,"Repairing and renovation of Electromechanical part of old electric crematorium and installation of solar power grid and allied electro mechanical works at new electric crematorium at Kirtankhola Shamshan under Baruipur Municipality (Phase II)/ KMDA/EM/SE/EC-I/NIT 05/2020-21 / 2020_KMDA_301633_1","West Bengal","2020_KMDA_301633_1",67,"(60,Inf]"
"2186","4478",2020-11-20,2020-10-15,"ONE SUITABLE SPACE TO OPEN A CANTEEN WILL BE PROVIDED TO BIDDERS THE RKS ASANSOL DH WILL COLLECT MONTHLY RENT OF THAT GOVERNMENT SPACE revised minimum rate0800/sqfeet/ ADH/ASL/2641 / 2020_HFW_299481_2","West Bengal","2020_HFW_299481_2",36,"(20,60]"
"2187","4358",2020-12-19,2020-10-16,"Improvement of Shiva DarshanPath, (Main Road) Ganesh Nagar, Basistha under SOPD(G) for the year 2020-21 under Dispur Territorial Road Division/ CS/DTRD/SOPD(G)/2020-21/560 / 2020_PWD_18981_1","Assam","2020_PWD_18981_1",64,"(60,Inf]"
"2188","4293",2020-11-10,2020-10-16,"Palakkad Block Panchayath 2020-21 Kongad CHC vayojanagalkku  vishramamuri in Kongad GP/ 37/E/2020-21 / 2020_LSGD_392424_1","Kerala","2020_LSGD_392424_1",25,"(20,60]"
"2189","4300",2020-11-10,2020-10-16,"Palakkad Block Panchayath 2020-21 Parli CHC rest room and toilet for old age people in Parli GP/ 36/E/2020-21 / 2020_LSGD_392409_1","Kerala","2020_LSGD_392409_1",25,"(20,60]"
"2190","4256",2020-12-01,2020-10-16,"Chirabhija Bridge at 10296 km of Odlabari-Kranti Road, Rehabilitation work under Jalpaiguri Highway Division in the district of Jalpaiguri/ WBPWD/JHD/EE/eNIT-19/2020-21 / 2020_SH_301443_1","West Bengal","2020_SH_301443_1",46,"(20,60]"
"2191","4230",2020-12-21,2020-10-16,"E- TENDER FOR SUPPLY OF DENTAL MATERIALS (CONSUMABLES) BY THE PRINCIPAL, DR R. AHMED DENTAL COLLEGE AND HOSPITAL, KOLKATA- 700 014/ WBHF/DCH/1759 / 2020_HFW_302234_1","West Bengal","2020_HFW_302234_1",66,"(60,Inf]"
"2192","4207",2020-11-11,2020-10-16,"Bituminous Road from Badsahi Road to Patra para ICDS at Pahalanpur/ 31(2020-21) / 2020_ZPHD_302126_1","West Bengal","2020_ZPHD_302126_1",26,"(20,60]"
"2193","4195",2020-12-02,2020-10-16,"Construction of    Concrete road from near ICDS Soongachi TE Noawra Line to Sakti Oraon house part no- 21/69  under Bidhannagar G.P./ WB BLOCK/04/EO/MATIALI/2020-21 / 2020_ZPHD_302071_3","West Bengal","2020_ZPHD_302071_3",47,"(20,60]"
"2194","4186",2020-12-04,2020-10-16,"Repair Renovation and conversion of Male Ward to Covid Pregnant Women Care Facility Unit at Ground Floor of Tehatta Sub Divisional Hospital at Tehatta, Nadia/ WBPWD/SS/EE/KNG- 06(e)/2020-21 / 2020_CB_302286_1","West Bengal","2020_CB_302286_1",49,"(20,60]"
"2195","4126",2020-12-01,2020-10-16,"Improvement of HealthBuilding Shed at Hanumantanagar GP AAP NO 03/2020-21, FUND 14th CFC/ 11/14thCFC/HGP/2020-21(2nd call) / 2020_ZPHD_302327_1","West Bengal","2020_ZPHD_302327_1",46,"(20,60]"
"2196","3984",2020-12-17,2020-10-17,"Structural infrastructure in front of surgical OPD and medicine OPD along with aluminum partition work for Isolation ward and Speech therapy room within Baghajatin State General Hospital, Kolkata _ 700032 for COVID_19, during the year 2020_21/ WBPWD/KSHD/EE/NIT-40 OF 2020-2021 / 2020_WBPWD_302432_1","West Bengal","2020_WBPWD_302432_1",61,"(60,Inf]"
"2197","3989",2020-12-03,2020-10-17,"Annual Maintenance and supply of different type of pump sets for maintaining 24 X 7 hours water supply system at MR Bangur Hospital, Baghajatin SG Hospital, KS Roy TB Hospital under Kolkata South Health Division, PWDte During the year 2020_21/ WBPWD/KSHD/EE/NIT-40 OF 2020-2021 / 2020_WBPWD_302432_3","West Bengal","2020_WBPWD_302432_3",47,"(20,60]"
"2198","3970",2020-12-08,2020-10-19,"Construction of Black Top Road from Adabari PHC to Madhukura Within adabari GP., under Sitai Panchayat Samity,  Chainage from 0 to 1000 m.&amp;#x0d;\nFund 15th F.C.,  Sl no-02/ 03/Sitai P.S./2020-21 / 2020_DMCB_302496_2","West Bengal","2020_DMCB_302496_2",50,"(20,60]"
"2199","3921",2020-11-17,2020-10-19,"Construction of Anganwari Centre at village Barsi Gujran Block Bawani Khera Distt Bhiwani/ PR/AWC/Barsi Gujran/Rs 8.37 Lacs (Retender) / 2020_HRY_148202_1","Haryana","2020_HRY_148202_1",29,"(20,60]"
"2200","3930",2020-11-19,2020-10-19,"Constructing Concrete Slab Culvert And Gutter  at Kanalda, Tal Dist Jalgaon/ JLVP-Kanalada-02/2020-21 / 2020_JALGA_617690_1","Maharashtra","2020_JALGA_617690_1",31,"(20,60]"
"2201","3853",2020-11-14,2020-10-19,"Supply of materials for Construction of PCC from GUMUT Patrasayer main road towards Bablaboni village Part-I at Mouza- Purba nishchintapur, JL No 32, Plot No. 1228 under Bhara G.P from MGNREGS Fund during the year 2020-21/ 06/E/MGNREGS Fund/2020-21 / 2020_ZPHD_302562_6","West Bengal","2020_ZPHD_302562_6",26,"(20,60]"
"2202","3812",2020-12-03,2020-10-20,"Est No. RSD / OW / 966 / 2020-21  Providing  renovation to E.I for Rural Hospital Raypatan Tal-Rajapur Dist-Ratnagiri./ E TENDER  NOTICE NO 29 OF 2020-2021 / 2020_PWDM_617851_1","Maharashtra","2020_PWDM_617851_1",44,"(20,60]"
"2203","3796",2020-12-18,2020-10-20,"Execution of Various works in Civil Hospital, Hisar/ Execution of Various works in Civil Hospital, Hisa / 2020_HRY_148293_1","Haryana","2020_HRY_148293_1",59,"(20,60]"
"2204","3713",2020-11-24,2020-10-20,"Special Repair of link road DHS road to Azamwala Kheowali Dhab Earth work to Premix Carpet  including Const of Culverts Drain  Providing and fixing of Roads Structure including Routine Maintenance work for 5 years After Completion of work MC Abohar D/ PMB/FZK/2020/027 / 2020_DOA_54966_1","Punjab","2020_DOA_54966_1",35,"(20,60]"
"2205","3604",2020-12-10,2020-10-21,"Document preparation for swachh survekshan related work completion etc/ Health-69/2020-21 / 2020_DMA_618195_3","Maharashtra","2020_DMA_618195_3",50,"(20,60]"
"2206","3581",2020-12-10,2020-10-21,"Document preparation for swachh survekshan 5 star rating and related work completion etc/ Health-69/2020-21 / 2020_DMA_618195_1","Maharashtra","2020_DMA_618195_1",50,"(20,60]"
"2207","3485",2020-12-12,2020-10-21,"Attending patch works in Puduthurai road from Kuluni Hospital to Puduthurai village in Karaikal/ 25-01/PW/BRK/KKL/2020-21 / 2020_PWDC3_6921_1","Puducherry UT","2020_PWDC3_6921_1",52,"(20,60]"
"2208","3467",2020-12-20,2020-10-21,"PURCHASE OF HERBS/RAW MATERIALS FOR Centre for Training in Ayurvedic Pharmacy Course, Vishwanath Ayurveda Mahavidyalaya and Hospital, 94, Grey Street, Kolkata 700005/ VM/NIT_03/2020_2021 / 2020_HFW_302673_2","West Bengal","2020_HFW_302673_2",60,"(20,60]"
"2209","3468",2020-12-20,2020-10-21,"PURCHASE OF AYURVEDIC MEDICINES/DRUGS FOR Centre for Training in Ayurvedic Pharmacy Course, Vishwanath Ayurveda Mahavidyalaya and Hospital, 94, Grey Street, Kolkata 700005/ VM/NIT_03/2020_2021 / 2020_HFW_302673_1","West Bengal","2020_HFW_302673_1",60,"(20,60]"
"2210","3433",2020-11-04,2020-10-21,"Providing  Fixing Paving Block in Front Of Chavan Wasti ZP School  Gidde wasti Anganwadi At Bhandishegaon/ GP/ET/04/2020-21 / 2020_SOLAP_618553_1","Maharashtra","2020_SOLAP_618553_1",14,"(0,20]"
"2211","3434",2020-11-04,2020-10-21,"Constructing Of C C Road, Repair Anganwadi and  Const Gynmnysium Hall   At Bhandishegaon/ GP/ET/01/2020-21 / 2020_SOLAP_618518_1","Maharashtra","2020_SOLAP_618518_1",14,"(0,20]"
"2212","3426",2020-11-02,2020-10-21,"Remodelling of SW drain by laying RCC slab from HNo.12-2-4/5/2 to Bruce Lee Hotel and Development of footpath at Junction in Priya Colony under Asifnagar-72, Ward-12, Circle-12, KZ, GHMC (Item No.08/ 21/EE/CIRCLE-12/KZ/GHMC/2020-21, Dated:20.10.2020 (Item No.08) / 201193","Telangana","201193",12,"(0,20]"
"2213","3319",2020-12-19,2020-10-22,"Improvement of Guru Dev Sewa Ashram Path at Bhagawatpur, Khanapara from Ch 0.00 m to Ch. 350.00 m under SOPD (G) for the year 2020-21./ CS/DTRD/SOPD(G)/2020-21/561 / 2020_PWD_19054_1","Assam","2020_PWD_19054_1",58,"(20,60]"
"2214","3249",2020-10-28,2020-10-22,"CONSTRUCTION ANGANWADI BUILDING AT/ CHOPDAJ/2020-21/04 / 2020_RDPUN_618728_1","Maharashtra","2020_RDPUN_618728_1",6,"(0,20]"
"2215","3142",2020-11-24,2020-10-23,"Providing service for Daily Sweeping and cleaning road within ward no 2/ Etender/Health/ward2/2/2020 / 2020_DMA_618946_1","Maharashtra","2020_DMA_618946_1",32,"(20,60]"
"2216","3143",2020-11-24,2020-10-23,"Provide service for Collection of Municipal Solid Waste in Wet and Dry  form  from door to door  with the help of Departmental Vehicles/ Etender/Health/13/2020 / 2020_DMA_619031_1","Maharashtra","2020_DMA_619031_1",32,"(20,60]"
"2217","3147",2020-12-18,2020-10-23,"Building Work/ 19/OPHWC/2020-21 / 2020_OSPHW_63456_3","Odisha","2020_OSPHW_63456_3",56,"(20,60]"
"2218","3148",2020-11-24,2020-10-23,"collection of municipal waste  and soil from ward 6   transporting to compost depo as per MSW rules and incharge/ Etender/Health/12/2020 / 2020_DMA_618992_1","Maharashtra","2020_DMA_618992_1",32,"(20,60]"
"2219","3121",2020-11-24,2020-10-23,"Providing Labours for Cleaning of gutters and  collection of waste and sludge from ward no 1 to 9/ Etender/Health/16/2020 / 2020_DMA_619071_1","Maharashtra","2020_DMA_619071_1",32,"(20,60]"
"2220","3123",2020-11-24,2020-10-23,"Management  of Gadhinglaj Municipal Solid Waste in Site no28 for Storaged Solid Wastes Sagrigted/ Etender/Health/15/2020 / 2020_DMA_619061_1","Maharashtra","2020_DMA_619061_1",32,"(20,60]"
"2221","3130",2020-11-24,2020-10-23,"Provide service for Running Vermi composting unit by using wet waste daily supplied by municipal council/ Etender/Health/14/2020 / 2020_DMA_619047_1","Maharashtra","2020_DMA_619047_1",32,"(20,60]"
"2222","3115",2020-11-24,2020-10-23,"collection of municipal waste  and soil from ward 3  transporting to compost depo as per MSW rules and incharge/ Etender/Health/9/2020 / 2020_DMA_618978_1","Maharashtra","2020_DMA_618978_1",32,"(20,60]"
"2223","3088",2020-11-24,2020-10-23,"Providing service for Daily Sweeping and cleaning road within ward no 6/ Etender/Health/ward6/6/2020 / 2020_DMA_618964_1","Maharashtra","2020_DMA_618964_1",32,"(20,60]"
"2224","3089",2020-11-24,2020-10-23,"collection of municipal waste  and soil from ward 1   transporting to compost depo as per MSW rules and incharge/ Etender/Health/7/2020 / 2020_DMA_618966_1","Maharashtra","2020_DMA_618966_1",32,"(20,60]"
"2225","3029",2020-12-21,2020-10-23,"Providing renovation to Electrical installations affected due to Civil renovation&amp;#x0d;\nworks in Dhobi ghat at Podar Hospital Compound Worli Mumbai/ Est No. 3373 of 2019-20 / 2020_PWDM_618990_1","Maharashtra","2020_PWDM_618990_1",59,"(20,60]"
"2226","2952",2020-11-13,2020-10-24,"Taluk Hospital road widening, retarring (BM and BC),drain construction from Ch0/000 to 0/305km&amp;#x0d;/ E2-08291/AE/LSGD/51/2020-21 / 2020_LSGD_394295_1","Kerala","2020_LSGD_394295_1",20,"(0,20]"
"2227","2862",2020-11-02,2020-10-26,"Constructiing Smashanbhumi Dahan Otta  AtRajmane Tal.Malegaon Dist.Nashik/ E-TENDER NOTICE NO. 01/2020-21 / 2020_NASHI_619355_1","Maharashtra","2020_NASHI_619355_1",7,"(0,20]"
"2228","2864",2020-11-17,2020-10-26,"Work 1  Nandamahar Dhaam Par Sulabh Shauchaalay Nirmaan Kaary/ 264/zp/2021 date-09-10-2020 / 2020_UPPRD_525019_1","Uttar Pradesh","2020_UPPRD_525019_1",22,"(20,60]"
"2229","2854",2020-12-02,2020-10-26,"Annual Repair for Non Residential Building of Civil Hospital in Manimajra and Civil Dispensaries in Manimajra, Mulijagran, Industrial Area (CITCO) and ESI Dispensary Sector 29, Chandigarh for the year 2020-21/ EECP5/2020/1934-49 dated 23.10.2020 / 2020_CHD_57144_1","Chandigarh UT","2020_CHD_57144_1",37,"(20,60]"
"2230","2855",2020-12-02,2020-10-26,"Annual Repair for Non Residential Building of Civil Hospital in Sector 22 and Civil Dispensaries 26, 33 and Dhanas Chandigarh for the year 2020-21/ EECP5/2020/1934-49 dated 23.10.2020 / 2020_CHD_57147_1","Chandigarh UT","2020_CHD_57147_1",37,"(20,60]"
"2231","2834",2020-12-08,2020-10-26,"CONSTRUCTION OF UNDER GROUND GUTTER SHIVAJI CHAVHAN HOME TO ANGANWADI 2)RAMCHANDRA PISAL HOME TO MAHADEV KADAM HOME AT DARFAL TAL MADHA DIST SOLAPUR/ GP/ET/01/2020-21 / 2020_SOLAP_619519_1","Maharashtra","2020_SOLAP_619519_1",43,"(20,60]"
"2232","2795",2020-11-06,2020-10-27,"Smashanbhumi related Electrical work at Grampanchayat KepaNagar Tal Sinnar Dist Nashik/ Tender1/2020-2021l/ / 2020_NASHI_619614_1","Maharashtra","2020_NASHI_619614_1",10,"(0,20]"
"2233","2748",2020-12-09,2020-10-27,"Supply of Material for Construction of Anganwadi Building At Jawardi, G.P. Jawardi, Tq. Achalpur/ NO/GP JAWARDI/PS ACHALPUR/1/2020-21 / 2020_AMRAV_619822_1","Maharashtra","2020_AMRAV_619822_1",43,"(20,60]"
"2234","2749",2020-11-23,2020-10-27,"Work of Maintenance and Servicing of 245 KV Isolators Jumper Tightening and other Miscellaneous works of 220 KV Banda Banda 1  220 KV Banda Mahoba Bay available at 400 KV S/S Banda/ T-15/E400KVS/SDIV.(B)/2020-21 / 2020_UPTCL_525384_1","Uttar Pradesh","2020_UPTCL_525384_1",27,"(20,60]"
"2235","2738",2020-12-14,2020-10-27,"Design, Supply, Installation, Testing and Commissioning of 20 KL Liquid Medical Oxygen (LMO) Tank including 5 years of Warranty after testing, commissioning and handed Over at GMC Amritsar/ PHSC/EE (W)/2020-21/29 / 2020_DHFW_55327_2","Punjab","2020_DHFW_55327_2",48,"(20,60]"
"2236","2739",2020-11-11,2020-10-27,"Providing Supplying Required Items for controlling COVID-19 for MC.  ( PPE Kit , Sanitizer , Mask etc)/ E-Tender Notice No. 9 of 2020-21 / 2020_DMA_619825_1","Maharashtra","2020_DMA_619825_1",15,"(0,20]"
"2237","2714",2020-12-15,2020-10-27,"Construction of District water testing laboratory at Sub Division Khargone Distric Khargone/ 51/EE/2020-21 / 2020_PHED_112350_1","Madhya Pradesh","2020_PHED_112350_1",49,"(20,60]"
"2238","2715",2020-12-18,2020-10-27,"Building Work/ 20/OPHWC/2020-21 / 2020_OSPHW_63481_1","Odisha","2020_OSPHW_63481_1",52,"(20,60]"
"2239","2706",2020-11-05,2020-10-27,"Providing AND Erecting LED Street&amp;#x0d;\nLight for Smashanbhumi Primises/ E TENDER NOTICE NO 4 F Y 2021 / 2020_NASHI_619868_1","Maharashtra","2020_NASHI_619868_1",9,"(0,20]"
"2240","2685",2020-11-23,2020-10-27,"P/Fixing chain link fencing at polyclinic center (Veterinary Hospital Bathinda) (2nd invitation)/ E-tender No MCB/2020-21/029 / 2020_DLG_55263_6","Punjab","2020_DLG_55263_6",27,"(20,60]"
"2241","2661",2020-11-19,2020-10-28,"Earth work for Silt clearance of canal by hydrolic machines including all lead, lift,  labour, material, T and P with proper disposal and  dressing etcinvolved for proper completion of work, as per I.D.Specification and direction of engineer in cha./ 01/E.E./2020-2021 / 2020_UPIDC_525283_3","Uttar Pradesh","2020_UPIDC_525283_3",22,"(20,60]"
"2242","2662",2020-11-19,2020-10-28,"Earth work for Silt clearance of canal by hydrolic machines including all lead, lift,  labour, material, T and P with proper disposal and  dressing etcinvolved for proper completion of work, as per I.D.Specification and direction of engineer in cha./ 01/E.E./2020-2021 / 2020_UPIDC_525283_4","Uttar Pradesh","2020_UPIDC_525283_4",22,"(20,60]"
"2243","2668",2020-12-19,2020-10-28,"Improvement of Jeuti Path, (Bye Lane of VIP Road) at Chasal under SOPD(G) for the year 2020-21 under Dispur Territorial Road Division (RETENDER)./ CS/DTRD/SOPD(G)/2020-21/559/R / 2020_PWD_19090_1","Assam","2020_PWD_19090_1",52,"(20,60]"
"2244","2669",2020-11-09,2020-10-28,"Supply Installation Commissioning of OffGrid SPV Power Plant capasity 5KW Ayurveda Hospital Nayarambalam/ E 400/2020 / 2020_CRD_393887_1","Kerala","2020_CRD_393887_1",12,"(0,20]"
"2245","2652",2020-12-17,2020-10-28,"Up-gradation of roads in Distt Prison and roads in Staff Quarter at Bhondsi/ 2020/HPHC/OCT-21/ 03 / 2020_HBC_149008_1","Haryana","2020_HBC_149008_1",50,"(20,60]"
"2246","2653",2020-11-19,2020-10-28,"Earth work for Silt clearance of canal by hydrolic machines including all lead, lift,  labour, material, T and P with proper disposal and  dressing etcinvolved for proper completion of work, as per I.D.Specification and direction of engineer in cha./ 01/E.E./2020-2021 / 2020_UPIDC_525283_13","Uttar Pradesh","2020_UPIDC_525283_13",22,"(20,60]"
