S.No.,AOC Date,e-Published Date,Title and Ref.No./Tender Id,State Name
b'48541.',b'21-Aug-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'TENDER FOR STACK GAS AND AMBIENT AIR MONITORING/ TP/TS/AP/05/SM/TENDER/2020 / 2020_KMML_363398_1',b'Kerala',b'2020_KMML_363398_1'
b'48542.',b'19-Aug-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Providing E . I. at SC Sarkhani, Bhishi, Koshmeth, Nandgaon, Parotitanda, Walki, Bellori, Dhanora, Digras, Kopara, Ritha, Singarwadigudda, Singarwadi, Thara, Jawarla, Kanki, Palshi, Pimpalgaon, Taliguda, Amabadi, Dhamadri Tq. Kinwat-II/ EE LATUR / NHM / NANDED / 19/ 2020-20 / 2020_NHM_583293_1'",b'Maharashtra',b'2020_NHM_583293_1'
b'48543.',b'25-Aug-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'PROV ELECTRICAL INSTALLATION TO PRIMARY HEALTH SUB CENTER AND -MANGALSANGAVI, PANGARA, SHIIRADHON, AMBULAGA, GONAR, KALKA, MANGANALI, RUI, YELLUR, BAHADURPURA, GHODAJ, PANABHOSHI, FULWAL, POKHARNI, SHEKHAPUR, OSMAN NAGAR, PETHWADAJ TQ.KANDHAR2/ EE LATUR / NHM / NANDED / 17/ 2020-20 / 2020_NHM_583165_1'",b'Maharashtra',b'2020_NHM_583165_1'
b'48544.',b'28-Oct-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'PROV ELECTRICAL INSTALLATION  TO PRIMARY HEALTH  CENTER  AT-KUNTOOR, TQ.NAIGAON .  DIST.NANDED STATE- MAHARASHTRA/ EE LATUR / NHM / NANDED / 03/ 2020-21 / 2020_NHM_582831_1'",b'Maharashtra',b'2020_NHM_582831_1'
b'48545.',b'02-Sep-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'RENOVATION HWC PHC 03 NOS OF NASHIK DISTRICT TRIMBAKESHWAR 01 TALUKA  NASHIK/ NHM/IDW/EE/1/20-21 / 2020_NHM_583289_1',b'Maharashtra',b'2020_NHM_583289_1'
b'48546.',b'25-Aug-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'PROV ELECTRICAL INSTALLATION  MAHER GHAR P.H.C.SHAHPUR .TQ.DEGLOOR.and  P.H.C.MUGUT. TQ.MUDKHED   DIST.NANDED Under Manav Vikas Programme/ EE LATUR / NHM / NANDED / 06/ 2020-20 / 2020_NHM_582985_1',b'Maharashtra',b'2020_NHM_582985_1'
b'48547.',b'09-Nov-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'PROCUREMENT OF LUBE OIL FILTERS ELEMENT AND JOP FILTER ELEMENT OF MAKE HYDAC INSTALLED IN MOT ROOM FOR UNIT NO. 10, 11, PH-IV, STPS,SARNI/ PE-1128 / 2020_MPPGC_92504_1'",b'Madhya Pradesh',b'2020_MPPGC_92504_1'
b'48548.',b'15-Jun-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'Construction of Interlocking Road with U type Nali From Sarita House to Vidhyasagar Mishra House  WARD 11 GANDHI NAGAR  AKBARPUR/ 1600_DUDA_KD / 2020_SUDA_477804_18',b'Uttar Pradesh',b'2020_SUDA_477804_18'
b'48549.',b'02-Sep-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'RENOVATION HWC PHC 03 NOS OF NASHIK DISTRICT TRIMBAKESHWAR 02 TALUKA NASHIK/ NHM/IDW/EE/1/20-21 / 2020_NHM_583339_1',b'Maharashtra',b'2020_NHM_583339_1'
b'48550.',b'28-Oct-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'PROV ELECTRICAL INSTALLATION  TO PRIMARY HEALTH  CENTER  AT-KHATGAON, TQ.BILOLI .  DIST.NANDED STATE- MAHARASHTRA/ EE LATUR / NHM / NANDED / 02/ 2020-21 / 2020_NHM_582776_1'",b'Maharashtra',b'2020_NHM_582776_1'
b'48531.',b'16-Oct-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'PROCUREMENT OF AMBERLYST A21 RESIN AND MOLEKULARSIEBE 4 A FOR TURBINE MAIN GOVERNING SYSTEM OF MAKE REXROTH OF UNIT NO. 10, 11, PH-IV, STPS,SARNI/ PT-3064 / 2020_MPPGC_83831_1'",b'Madhya Pradesh',b'2020_MPPGC_83831_1'
b'48532.',b'11-Sep-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'CONSTRUCTION (OPEN KITCHEN, STORE ROOM ,FOOD PANDAL,TOILETS ,ROOMS, INTERLOCKING TILES, CIVIL WORK, PLUMBING WORK AND ELECTRICAL WORK) IN COMMUNITY CENTRE AT DEVI LAL COLONY, WARD NO.-14, ZONE-01,GURUGRAM/ EE-VI/MCG/2020/15692/1 / 2020_HRY_131162_1'",b'Haryana',b'2020_HRY_131162_1'
b'48533.',b'20-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Construction of concrete road from Kalimandir to house of Anath Mandal at Thakurhati Sansad, within Lakshmipur Gram Panchayat under Chandrakona-I Panchayat Samity Under CFC fund for the year of 2019-20./ WBPASMID/LGP/NIT-05/2020-21 / 2020_ZPHD_284578_8'",b'West Bengal',b'2020_ZPHD_284578_8'
b'48534.',b'20-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Construction of concrete road from house of Rankanki Montu Dhara to Pry.School at Basulia Sansad, within Lakshmipur Gram Panchayat under Chandrakona-I Panchayat Samity Under CFC fund for the year of 2019-20./ WBPASMID/LGP/NIT-05/2020-21 / 2020_ZPHD_284578_7'",b'West Bengal',b'2020_ZPHD_284578_7'
b'48535.',b'01-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'Special Repair of link road from Julka to&amp;#x0d;\nDera Dal Singh MC Dudhan Sadhan&amp;#x0d;\nAssembly Constituency Sanour Distt.&amp;#x0d;\nPatiala.work code pta 20006/ PTA-20-006 / 2020_DOA_46637_3',b'Punjab',b'2020_DOA_46637_3'
b'48536.',b'21-Aug-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'TENDER FOR STACK GAS AND AMBIENT AIR MONITORING/ TP/TS/AP/05/SM/TENDER/2020 / 2020_KMML_363398_1',b'Kerala',b'2020_KMML_363398_1'
b'48537.',b'19-Aug-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Providing E . I. at SC Sarkhani, Bhishi, Koshmeth, Nandgaon, Parotitanda, Walki, Bellori, Dhanora, Digras, Kopara, Ritha, Singarwadigudda, Singarwadi, Thara, Jawarla, Kanki, Palshi, Pimpalgaon, Taliguda, Amabadi, Dhamadri Tq. Kinwat-II/ EE LATUR / NHM / NANDED / 19/ 2020-20 / 2020_NHM_583293_1'",b'Maharashtra',b'2020_NHM_583293_1'
b'48538.',b'09-Nov-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'PROCUREMENT OF LUBE OIL FILTERS ELEMENT AND JOP FILTER ELEMENT OF MAKE HYDAC INSTALLED IN MOT ROOM FOR UNIT NO. 10, 11, PH-IV, STPS,SARNI/ PE-1128 / 2020_MPPGC_92504_1'",b'Madhya Pradesh',b'2020_MPPGC_92504_1'
b'48539.',b'20-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Construction of concrete road from house of Sofiuddin Gayen to Kabar Sthan at Chaltabadhi Sansad, within Lakshmipur Gram Panchayat under Chandrakona-I Panchayat Samity Under PBG SFC fund for the year of 2019-20./ WBPASMID/LGP/NIT-06/2020-21 / 2020_ZPHD_284592_5'",b'West Bengal',b'2020_ZPHD_284592_5'
b'48540.',b'02-Sep-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'RENOVATION HWC PHC 03 NOS OF NASHIK DISTRICT TRIMBAKESHWAR 02 TALUKA NASHIK/ NHM/IDW/EE/1/20-21 / 2020_NHM_583339_1',b'Maharashtra',b'2020_NHM_583339_1'
b'48521.',b'17-Aug-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Industries Department Kasargod District&amp;#x0d;\nBasic Development to the Industrial Area in&amp;#x0d;\nMadikkai, Puthukkai Village in Kanhangad&amp;#x0d;\nAssembly Constituency/ 06/HED/NC/2020-21 / 2020_HED_363305_1'",b'Kerala',b'2020_HED_363305_1'
b'48522.',b'20-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Construction of concrete road from Kalimandir to house of Anath Mandal at Thakurhati Sansad, within Lakshmipur Gram Panchayat under Chandrakona-I Panchayat Samity Under CFC fund for the year of 2019-20./ WBPASMID/LGP/NIT-05/2020-21 / 2020_ZPHD_284578_8'",b'West Bengal',b'2020_ZPHD_284578_8'
b'48523.',b'20-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Construction of concrete road from Kali Mandir to Bonor Parh at Moula West Sansad, within Lakshmipur Gram Panchayat under Chandrakona-I Panchayat Samity Under CFC fund for the year of 2019-20./ WBPASMID/LGP/NIT-05/2020-21 / 2020_ZPHD_284578_6'",b'West Bengal',b'2020_ZPHD_284578_6'
b'48524.',b'10-Dec-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'MANUFACTURING, SUPPLY OF ECONOMISER COIL 82 NOS. BOTTOM BANK COIL REQUIRED FOR U#6, UNDER PROPOSAL OF MANUFACTURING SUPPLY OF ECONOMISER COIL 82 NOS  BOTTOM BANK COIL REQUIRED FOR Unit 6 UNDER PROPOSAL OF CAPEX BUDGET FOR THE FY 2020 21 for KOLAGHAT/ WBPDCL/KTPS/NIT/E1535/20-21 / 2020_WBPDC_284561_1'",b'West Bengal',b'2020_WBPDC_284561_1'
b'48525.',b'20-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Construction of concrete road from house of Rankanki Montu Dhara to Pry.School at Basulia Sansad, within Lakshmipur Gram Panchayat under Chandrakona-I Panchayat Samity Under CFC fund for the year of 2019-20./ WBPASMID/LGP/NIT-05/2020-21 / 2020_ZPHD_284578_7'",b'West Bengal',b'2020_ZPHD_284578_7'
b'48526.',b'20-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Construction of concrete road from house of Sofiuddin Gayen to Kabar Sthan at Chaltabadhi Sansad, within Lakshmipur Gram Panchayat under Chandrakona-I Panchayat Samity Under PBG SFC fund for the year of 2019-20./ WBPASMID/LGP/NIT-06/2020-21 / 2020_ZPHD_284592_5'",b'West Bengal',b'2020_ZPHD_284592_5'
b'48527.',b'16-Oct-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'PROCUREMENT OF AMBERLYST A21 RESIN AND MOLEKULARSIEBE 4 A FOR TURBINE MAIN GOVERNING SYSTEM OF MAKE REXROTH OF UNIT NO. 10, 11, PH-IV, STPS,SARNI/ PT-3064 / 2020_MPPGC_83831_1'",b'Madhya Pradesh',b'2020_MPPGC_83831_1'
b'48528.',b'02-Sep-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'RENOVATION HWC PHC 03 NOS OF NASHIK DISTRICT TRIMBAKESHWAR 01 TALUKA  NASHIK/ NHM/IDW/EE/1/20-21 / 2020_NHM_583289_1',b'Maharashtra',b'2020_NHM_583289_1'
b'48529.',b'25-Aug-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'PROV ELECTRICAL INSTALLATION  MAHER GHAR P.H.C.SHAHPUR .TQ.DEGLOOR.and  P.H.C.MUGUT. TQ.MUDKHED   DIST.NANDED Under Manav Vikas Programme/ EE LATUR / NHM / NANDED / 06/ 2020-20 / 2020_NHM_582985_1',b'Maharashtra',b'2020_NHM_582985_1'
b'48530.',b'19-Aug-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Providing E . I. at SC Sarkhani, Bhishi, Koshmeth, Nandgaon, Parotitanda, Walki, Bellori, Dhanora, Digras, Kopara, Ritha, Singarwadigudda, Singarwadi, Thara, Jawarla, Kanki, Palshi, Pimpalgaon, Taliguda, Amabadi, Dhamadri Tq. Kinwat-II/ EE LATUR / NHM / NANDED / 19/ 2020-20 / 2020_NHM_583293_1'",b'Maharashtra',b'2020_NHM_583293_1'
b'48511.',b'02-Sep-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'RENOVATION HWC PHC 03 NOS OF NASHIK DISTRICT TRIMBAKESHWAR 01 TALUKA  NASHIK/ NHM/IDW/EE/1/20-21 / 2020_NHM_583289_1',b'Maharashtra',b'2020_NHM_583289_1'
b'48512.',b'01-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'Special Repair of link road from Julka to&amp;#x0d;\nDera Dal Singh MC Dudhan Sadhan&amp;#x0d;\nAssembly Constituency Sanour Distt.&amp;#x0d;\nPatiala.work code pta 20006/ PTA-20-006 / 2020_DOA_46637_3',b'Punjab',b'2020_DOA_46637_3'
b'48513.',b'25-Aug-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'PROV ELECTRICAL INSTALLATION  MAHER GHAR P.H.C.SHAHPUR .TQ.DEGLOOR.and  P.H.C.MUGUT. TQ.MUDKHED   DIST.NANDED Under Manav Vikas Programme/ EE LATUR / NHM / NANDED / 06/ 2020-20 / 2020_NHM_582985_1',b'Maharashtra',b'2020_NHM_582985_1'
b'48514.',b'15-Jun-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'Construction of Interlocking Road with U type Nali From Sarita House to Vidhyasagar Mishra House  WARD 11 GANDHI NAGAR  AKBARPUR/ 1600_DUDA_KD / 2020_SUDA_477804_18',b'Uttar Pradesh',b'2020_SUDA_477804_18'
b'48515.',b'19-Aug-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Providing E . I. at SC Sarkhani, Bhishi, Koshmeth, Nandgaon, Parotitanda, Walki, Bellori, Dhanora, Digras, Kopara, Ritha, Singarwadigudda, Singarwadi, Thara, Jawarla, Kanki, Palshi, Pimpalgaon, Taliguda, Amabadi, Dhamadri Tq. Kinwat-II/ EE LATUR / NHM / NANDED / 19/ 2020-20 / 2020_NHM_583293_1'",b'Maharashtra',b'2020_NHM_583293_1'
b'48516.',b'31-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'Construction of Cement Concrete Road at Amtala and paharipara in Ward No- 06 Under Kalyani Municipality./ WBMAD/ULB/KM/NIT-2(e) /Dev/CC Road/2020-21 / 2020_MAD_284450_1',b'West Bengal',b'2020_MAD_284450_1'
b'48517.',b'31-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'Construction of Cement Concrete Road  at Kogarnagar - 2 and GS Colony in Ward No- 06 Under Kalyani Municipality./ WBMAD/ULB/KM/NIT-2(e) /Dev/CC Road/2020-21 / 2020_MAD_284450_2',b'West Bengal',b'2020_MAD_284450_2'
b'48518.',b'31-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',b'Construction of Cement Concrete Road in Ward No-05 Under Kalyani Municipality./ WBMAD/ULB/KM/NIT-2(e) /Dev/CC Road/2020-21 / 2020_MAD_284450_3',b'West Bengal',b'2020_MAD_284450_3'
b'48519.',b'31-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Construction of CC Road with Brick Drain (Width 2.70 Mrt.) at Rathtala in ward No-20, Under Kalyani Municipality./ WBMAD/ULB/KM/NIT-2(e) /Dev/CC Road/2020-21 / 2020_MAD_284450_4'",b'West Bengal',b'2020_MAD_284450_4'
b'48520.',b'31-Jul-2020 12:00 AM',b'09-Jun-2020 03:00 PM',"b'Construction of Cement Concrete Road From Iswar Gupta Club to house of Manat Biswas, house of Indrajit Cfhakrabarty to house of Gopl at Rathtala in Ward no 20, Under Kalyani Municipality/ WBMAD/ULB/KM/NIT-2(e) /Dev/CC Road/2020-21 / 2020_MAD_284450_5'",b'West Bengal',b'2020_MAD_284450_5'
b'48501.',b'17-Sep-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Chief Ministers Local Roads Rebuild Project  CMLRRP 2020-21 Kondotty L.A.C Elathodi SC Colony road in Cheekode GP&amp;#x0d;/ 3/20-21/AE/LSGD/CGP / 2020_LSGD_363421_6',b'Kerala',b'2020_LSGD_363421_6'
b'48502.',b'28-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Construction of bhakt nivas at vitthal rukhmini mandir gondkhairy tah kalmeshwar  DIST. NAGPUR/ NAGPU/WORKS/Tender No.09 Open/2019-20 (2nd  Call) / 2020_NAGPU_583376_1',b'Maharashtra',b'2020_NAGPU_583376_1'
b'48503.',b'30-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Ordinary Repair of various Link Roads Group No 5 in Badli Constituency Distt Jhajjar 2020 21 Road ID H 1685  5357/ Group No.05 / 2020_HBC_131180_1',b'Haryana',b'2020_HBC_131180_1'
b'48504.',b'09-Jul-2020 12:00 AM',b'09-Jun-2020 03:55 PM',"b'Urgent repair, renovation, modification for NNM PHC at Sarajini G.P as a dedicated COVID Care Centre for Unakoti District./ 20/EE/RD/KGT/DIV/2020-21 Dt.09/06/2020 / 2020_CERDD_10607_2'",b'Tripura',b'2020_CERDD_10607_2'
b'48505.',b'18-Jun-2020 12:00 AM',b'09-Jun-2020 03:40 PM',b'CONSTRUCTION OF C C ROAD FROM BHIKA MOHAN HOUSE TO SEVALAL MAHARAJ MANDIR AT ASOLA KHURD TQ MANORA DIST WASHIM UNDER 14 FINANCE COMMITION 2019 20/ ZP/WASHIM/ASOLAKH/2/2020 / 2020_WASHI_583370_1',b'Maharashtra',b'2020_WASHI_583370_1'
b'48506.',b'17-Oct-2020 12:00 AM',b'09-Jun-2020 03:40 PM',b'Road Concreting./ 10(2)/TNDR/AE/KDL/2020-21 / 2020_LSGD_363274_15',b'Kerala',b'2020_LSGD_363274_15'
b'48507.',b'04-Jul-2020 12:00 AM',b'09-Jun-2020 03:35 PM',b'CONSTRUCTION AND FITTING FIXING OF DISPLAY BOARD OF 2020-21 (500) NOS FOR MGNREGA OF MOHANPUR GP UNDER MOHANPUR PANCHAYAT SAMITY/ E-18/MGNREGA OF 2020-21 / 2020_ZPHD_284628_1',b'West Bengal',b'2020_ZPHD_284628_1'
b'48508.',b'26-Nov-2020 12:00 AM',b'09-Jun-2020 03:30 PM',"b'Construction of R.C.C. Slab over existing cement concrete open drains in Prabhag no. 5, Bhatpura and Shani chouk area, At-Katol, Dist Nagpur, M.C.Fund/ mck_ katol/ pwd / 4/2020 / 2020_DMA_583357_1'",b'Maharashtra',b'2020_DMA_583357_1'
b'48509.',b'16-Oct-2020 12:00 AM',b'09-Jun-2020 03:30 PM',"b'Raising of outer bund and side protection, Construction of engine thara, Construction of engine shed, construction of culverts/ KLDC/ALP/2020-21/2(3) / 2020_KLDC_363444_1'",b'Kerala',b'2020_KLDC_363444_1'
b'48510.',b'06-Jul-2020 12:00 AM',b'09-Jun-2020 03:15 PM',b'NAGAR PANCHAYAT RAYA ME MRF CENTER NIRMAN KARY/ npr-01/2020-21 / 2020_DOLBU_481635_1',b'Uttar Pradesh',b'2020_DOLBU_481635_1'
b'48491.',b'20-Aug-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'PROVIDING E.I. TO LABOUR ROOM(LAQSHYA)  AT BHAUSAHEB HIRE MEDICAL COLLEGE  TAL DHULE DIST.DHULE/ 2019_NHM_522818 / 2020_NHM_548829_2',b'Maharashtra',b'2020_NHM_548829_2'
b'48492.',b'29-Sep-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Construction of Custom Hiring centre (CHC) at Nalkata(plot no-361/p) under Manu RD Block. SH- Building portion/ e-DT-16/EE/RD/MNU/D/CHC/20-21 / 2020_CERDD_10604_1',b'Tripura',b'2020_CERDD_10604_1'
b'48493.',b'30-Dec-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Construction of Custom Hiring centre (CHC) at Chailengta(plot no-2199/p) under Manu RD Block. SH- Building portion/ e-DT-11/EE/RD/MNU/D/CHC/20-21 / 2020_CERDD_10575_1',b'Tripura',b'2020_CERDD_10575_1'
b'48494.',b'08-Dec-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Providing of Manpower various services under out sourcing policy in Municipal Council Kaithal/ MCKTL2020OUTSOURCINGMANPOWER / 2020_HRY_131223_1',b'Haryana',b'2020_HRY_131223_1'
b'48495.',b'30-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Ordinary Repair of various Link Roads Group No 11 in Bahadurgarh Constituency Distt Jhajjar 2020 21Road ID H32 44  7402/ Group NO.11 / 2020_HBC_131192_1',b'Haryana',b'2020_HBC_131192_1'
b'48496.',b'30-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Ordinary Repair of various Link Roads Group No 5 in Badli Constituency Distt Jhajjar 2020 21 Road ID H 1685  5357/ Group No.05 / 2020_HBC_131180_1',b'Haryana',b'2020_HBC_131180_1'
b'48497.',b'30-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',"b'Ordinary Repair of various Link Roads Group No 20 in Beri Constituency, Distt. Jhajjar 2020-21 Road ID H-1583, 1657  5010/ Group No.20 / 2020_HBC_131222_1'",b'Haryana',b'2020_HBC_131222_1'
b'48498.',b'30-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Ordinary Repair of various Link Roads Group No 3 in Badli Constituency Distt Jhajjar 2020-21 Road ID H 48 58 60 7954/ Group No.03 / 2020_HBC_131171_1',b'Haryana',b'2020_HBC_131171_1'
b'48499.',b'30-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',"b'Ordinary Repair of various Link Roads Group No. 22 in Beri Constituency, Distt. Jhajjar 2020-21Road ID H-1630, 1650, 6084  6476/ Group NO.22 / 2020_HBC_131228_1'",b'Haryana',b'2020_HBC_131228_1'
b'48500.',b'30-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',"b'Ordinary Repair of various Link Roads Group No. 24 in Beri Constituency, Distt. Jhajjar 2020-21Road ID H-1646  1653/ Group No.24 / 2020_HBC_131234_1'",b'Haryana',b'2020_HBC_131234_1'
b'48481.',b'25-Jun-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Supplying Street Light  Material in premises of Jadhav Wasti at Grampanchayat Ozer (Mig) Tal. Niphad Dist. Nashik/ GPOZER/2020-21/E-TENDER NOTICE NO 3 / 2020_NASHI_583353_1',b'Maharashtra',b'2020_NASHI_583353_1'
b'48482.',b'17-Sep-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Chief Ministers Local Roads Rebuild Project  CMLRRP 2020-21 Kondotty L.A.CChorupettikal Erambra Pothalakkal road in Cheekode GP/ 3/20-21/AE/LSGD/CGP / 2020_LSGD_363421_4',b'Kerala',b'2020_LSGD_363421_4'
b'48483.',b'16-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Providing Public Health Services at Cyber Defence Directorate at SCO No 62 65 Sector 17 Chandigarh/ PH8/2020/3349-58/39 / 2020_CHD_55279_2',b'Chandigarh UT',b'2020_CHD_55279_2'
b'48484.',b'07-Oct-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Construction of Custom Hiring centre (CHC) at Kanchancherra(plot no-1332/p) under Manu RD Block. SH- Building portion/ e-DT-14/EE/RD/MNU/D/CHC/20-21 / 2020_CERDD_10584_1',b'Tripura',b'2020_CERDD_10584_1'
b'48485.',b'25-Jun-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Supplying Street Light  Material in premises of Samata Nagar at Grampanchayat Ozer (Mig) Tal. Niphad Dist. Nashik/ GPOZER/2020-21/E-TENDER NOTICE NO 4 / 2020_NASHI_583360_1',b'Maharashtra',b'2020_NASHI_583360_1'
b'48486.',b'23-Jun-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'6\tConstructing Sabhamadap fod kudake lane at nagarul tal yeola dist Nashik/ e tender notice no 02 for 2020-2021 / 2020_NASHI_583269_6',b'Maharashtra',b'2020_NASHI_583269_6'
b'48487.',b'19-Aug-2020 12:00 AM',b'09-Jun-2020 04:00 PM',"b'Providing E . I. at SC Antargaon, Barbada, Kahala, Kushnur, Rui, Degaon, Eklimor, Ghungrala, Kuntoor, Raher, Sujlegaon, Gadga, Hotala, Kolambi, Mugaon, Narsi, Ratoli, Shelgaon Gauri, Tq. Naigaon/ EE LATUR / NHM / NANDED / 25/ 2020-20 / 2020_NHM_583363_1'",b'Maharashtra',b'2020_NHM_583363_1'
b'48488.',b'30-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Ordinary Repair of various Link Roads Group No 15 in Jhajjar Constituency Distt Jhajjar 2020 21 Road ID H1582 1613 4656 5005  5390/ Group NO.15 / 2020_HBC_131200_1',b'Haryana',b'2020_HBC_131200_1'
b'48489.',b'30-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',"b'Ordinary Repair of various Link Roads Group No. 24 in Beri Constituency, Distt. Jhajjar 2020-21Road ID H-1646  1653/ Group No.24 / 2020_HBC_131234_1'",b'Haryana',b'2020_HBC_131234_1'
b'48490.',b'30-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Ordinary Repair of various Link Roads Group No 9 in Badli Constituency Distt Jhajjar 2020 21 Road ID H 1675 4530  6781/ Group NO.09 / 2020_HBC_131187_1',b'Haryana',b'2020_HBC_131187_1'
b'48471.',b'19-Aug-2020 12:00 AM',b'09-Jun-2020 04:00 PM',"b'Providing E . I. at SC Antargaon, Barbada, Kahala, Kushnur, Rui, Degaon, Eklimor, Ghungrala, Kuntoor, Raher, Sujlegaon, Gadga, Hotala, Kolambi, Mugaon, Narsi, Ratoli, Shelgaon Gauri, Tq. Naigaon/ EE LATUR / NHM / NANDED / 25/ 2020-20 / 2020_NHM_583363_1'",b'Maharashtra',b'2020_NHM_583363_1'
b'48472.',b'30-Sep-2020 12:00 AM',b'09-Jun-2020 04:00 PM',"b'Road concreting, Cross culvert, Retaining wall/ 31/EE/LSGD/KTM/20-21 / 2020_LSGD_363385_1'",b'Kerala',b'2020_LSGD_363385_1'
b'48473.',b'19-Jun-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Providing And Fixing Paver Block Adivasi Vasti  At Village Dabhashi Tal Shindkheda Dist. Dhule/ GP DABHASHI /01/2020-21 / 2020_DHULE_583354_1',b'Maharashtra',b'2020_DHULE_583354_1'
b'48474.',b'30-Jul-2020 12:00 AM',b'09-Jun-2020 04:00 PM',"b'Ordinary Repair of various Link Roads Group No 20 in Beri Constituency, Distt. Jhajjar 2020-21 Road ID H-1583, 1657  5010/ Group No.20 / 2020_HBC_131222_1'",b'Haryana',b'2020_HBC_131222_1'
b'48475.',b'27-Jun-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Providing and Supplying material to Grampanchayat Kochargaon Tal Dindori Dist Nashik/ VP/GP/ITEMWORK/2020-21/3 / 2020_NASHI_583361_1',b'Maharashtra',b'2020_NASHI_583361_1'
b'48476.',b'07-Oct-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Construction of Custom Hiring centre (CHC) at Kanchancherra(plot no-1332/p) under Manu RD Block. SH- Building portion/ e-DT-14/EE/RD/MNU/D/CHC/20-21 / 2020_CERDD_10584_1',b'Tripura',b'2020_CERDD_10584_1'
b'48477.',b'30-Dec-2020 12:00 AM',b'09-Jun-2020 04:00 PM',b'Construction of Custom Hiring centre (CHC) at Chailengta(plot no-2199/p) under Manu RD Block. SH- Building portion/ e-DT-11/EE/RD/MNU/D/CHC/20-21 / 2020_CERDD_10575_1',b'Tripura',b'2020_CERDD_10575_1'
